Unnamed: 0,student_id,student serial,course_id,Course Name,course_name
2182,367,30968,1,DATA SECURITY,DATA SECURITY
2183,367,30968,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2186,367,30968,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2187,368,32352,14,Web Engineering,Web Engineering
2188,368,32352,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2189,368,32352,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2190,368,32352,0,Computing Algorithms,Computing Algorithms
2191,368,32352,1,DATA SECURITY,DATA SECURITY
2192,368,32352,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2193,369,7844,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2196,369,7844,14,Web Engineering,Web Engineering
2199,369,7844,1,DATA SECURITY,DATA SECURITY
2200,369,7844,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2201,369,7844,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
2202,369,7844,5,Modelling & Simulation,Modelling & Simulation
2203,369,7844,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
2204,370,14750,3,NEURAL NETWORKS,NEURAL NETWORKS
2205,370,14750,1,DATA SECURITY,DATA SECURITY
2206,370,14750,0,Computing Algorithms,Computing Algorithms
2207,370,14750,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2208,371,8414,14,Web Engineering,Web Engineering
2209,371,8414,0,Computing Algorithms,Computing Algorithms
2210,371,8414,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2211,371,8414,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2212,371,8414,8,ASSEMBLY language,ASSEMBLY language
2213,371,8414,3,NEURAL NETWORKS,NEURAL NETWORKS
2214,372,31460,14,Web Engineering,Web Engineering
2217,372,31460,0,Computing Algorithms,Computing Algorithms
2220,372,31460,1,DATA SECURITY,DATA SECURITY
2221,372,31460,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2222,372,31460,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2223,372,31460,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
2224,373,26058,14,Web Engineering,Web Engineering
2225,373,26058,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2226,373,26058,8,ASSEMBLY language,ASSEMBLY language
2227,373,26058,3,NEURAL NETWORKS,NEURAL NETWORKS
2230,373,26058,1,DATA SECURITY,DATA SECURITY
2231,373,26058,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2232,374,26430,1,DATA SECURITY,DATA SECURITY
2235,374,26430,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2236,374,26430,8,ASSEMBLY language,ASSEMBLY language
2237,374,26430,14,Web Engineering,Web Engineering
2238,374,26430,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2239,374,26430,0,Computing Algorithms,Computing Algorithms
2240,375,23674,1,DATA SECURITY,DATA SECURITY
2243,375,23674,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2244,375,23674,0,Computing Algorithms,Computing Algorithms
2245,375,23674,14,Web Engineering,Web Engineering
2246,375,23674,12,Mobile Applications,Mobile Applications
2247,375,23674,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2248,376,15360,14,Web Engineering,Web Engineering
2249,376,15360,0,Computing Algorithms,Computing Algorithms
2250,376,15360,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2251,376,15360,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2252,376,15360,8,ASSEMBLY language,ASSEMBLY language
2253,376,15360,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2254,377,4514,0,Computing Algorithms,Computing Algorithms
2255,377,4514,1,DATA SECURITY,DATA SECURITY
2256,377,4514,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2257,377,4514,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
2258,377,4514,3,NEURAL NETWORKS,NEURAL NETWORKS
2259,377,4514,14,Web Engineering,Web Engineering
2260,378,21297,1,DATA SECURITY,DATA SECURITY
2261,378,21297,14,Web Engineering,Web Engineering
2262,378,21297,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
2263,378,21297,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2264,378,21297,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
2265,379,23342,1,DATA SECURITY,DATA SECURITY
2266,379,23342,12,Mobile Applications,Mobile Applications
2267,379,23342,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2268,379,23342,14,Web Engineering,Web Engineering
2269,379,23342,8,ASSEMBLY language,ASSEMBLY language
2270,379,23342,3,NEURAL NETWORKS,NEURAL NETWORKS
2271,380,18705,1,DATA SECURITY,DATA SECURITY
2272,380,18705,0,Computing Algorithms,Computing Algorithms
2273,380,18705,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2274,380,18705,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2275,380,18705,5,Modelling & Simulation,Modelling & Simulation
2276,381,508,14,Web Engineering,Web Engineering
2277,381,508,0,Computing Algorithms,Computing Algorithms
2278,381,508,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2279,381,508,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2280,381,508,8,ASSEMBLY language,ASSEMBLY language
2281,381,508,3,NEURAL NETWORKS,NEURAL NETWORKS
2282,382,5774,1,DATA SECURITY,DATA SECURITY
2283,382,5774,0,Computing Algorithms,Computing Algorithms
2284,382,5774,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2285,382,5774,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2286,382,5774,5,Modelling & Simulation,Modelling & Simulation
2287,382,5774,14,Web Engineering,Web Engineering
2288,383,29374,1,DATA SECURITY,DATA SECURITY
2289,383,29374,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2290,383,29374,0,Computing Algorithms,Computing Algorithms
2291,383,29374,3,NEURAL NETWORKS,NEURAL NETWORKS
2292,383,29374,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2293,384,28041,1,DATA SECURITY,DATA SECURITY
2294,384,28041,3,NEURAL NETWORKS,NEURAL NETWORKS
2295,384,28041,0,Computing Algorithms,Computing Algorithms
2296,384,28041,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2297,385,4725,1,DATA SECURITY,DATA SECURITY
2298,385,4725,0,Computing Algorithms,Computing Algorithms
2299,385,4725,3,NEURAL NETWORKS,NEURAL NETWORKS
2300,385,4725,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2301,385,4725,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2302,386,7669,1,DATA SECURITY,DATA SECURITY
2303,386,7669,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2304,386,7669,0,Computing Algorithms,Computing Algorithms
2305,386,7669,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2306,386,7669,3,NEURAL NETWORKS,NEURAL NETWORKS
2309,387,8260,1,DATA SECURITY,DATA SECURITY
2310,387,8260,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2311,387,8260,0,Computing Algorithms,Computing Algorithms
2312,387,8260,3,NEURAL NETWORKS,NEURAL NETWORKS
2313,387,8260,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2314,388,10868,0,Computing Algorithms,Computing Algorithms
2315,388,10868,1,DATA SECURITY,DATA SECURITY
2316,388,10868,3,NEURAL NETWORKS,NEURAL NETWORKS
2317,388,10868,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2318,388,10868,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2319,389,20023,0,Computing Algorithms,Computing Algorithms
2320,389,20023,15,Introduction to Data Mining,Introduction to Data Mining
2321,389,20023,12,Mobile Applications,Mobile Applications
2322,389,20023,1,DATA SECURITY,DATA SECURITY
2323,389,20023,16,COMPUTER SYSTEMS ENGINEERING,COMPUTER SYSTEMS ENGINEERING
2324,389,20023,3,NEURAL NETWORKS,NEURAL NETWORKS
2327,390,16734,0,Computing Algorithms,Computing Algorithms
2328,390,16734,1,DATA SECURITY,DATA SECURITY
2331,390,16734,3,NEURAL NETWORKS,NEURAL NETWORKS
2334,390,16734,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2335,391,11370,1,DATA SECURITY,DATA SECURITY
2336,391,11370,0,Computing Algorithms,Computing Algorithms
2337,391,11370,3,NEURAL NETWORKS,NEURAL NETWORKS
2341,391,11370,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2342,392,26785,0,Computing Algorithms,Computing Algorithms
2343,392,26785,1,DATA SECURITY,DATA SECURITY
2346,392,26785,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2347,393,22929,3,NEURAL NETWORKS,NEURAL NETWORKS
2353,393,22929,0,Computing Algorithms,Computing Algorithms
2354,393,22929,15,Introduction to Data Mining,Introduction to Data Mining
2357,393,22929,12,Mobile Applications,Mobile Applications
2358,393,22929,1,DATA SECURITY,DATA SECURITY
2359,394,11424,0,Computing Algorithms,Computing Algorithms
2360,394,11424,3,NEURAL NETWORKS,NEURAL NETWORKS
2361,394,11424,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2362,394,11424,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2363,395,3784,1,DATA SECURITY,DATA SECURITY
2364,395,3784,0,Computing Algorithms,Computing Algorithms
2365,395,3784,3,NEURAL NETWORKS,NEURAL NETWORKS
2366,395,3784,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2367,395,3784,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2368,396,21797,1,DATA SECURITY,DATA SECURITY
2369,396,21797,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2370,396,21797,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2371,396,21797,3,NEURAL NETWORKS,NEURAL NETWORKS
2372,396,21797,0,Computing Algorithms,Computing Algorithms
2373,397,17446,1,DATA SECURITY,DATA SECURITY
2374,397,17446,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2377,397,17446,0,Computing Algorithms,Computing Algorithms
2378,397,17446,3,NEURAL NETWORKS,NEURAL NETWORKS
2379,397,17446,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2380,398,9528,0,Computing Algorithms,Computing Algorithms
2381,398,9528,1,DATA SECURITY,DATA SECURITY
2382,398,9528,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2383,398,9528,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2384,399,21064,1,DATA SECURITY,DATA SECURITY
2385,399,21064,0,Computing Algorithms,Computing Algorithms
2386,399,21064,3,NEURAL NETWORKS,NEURAL NETWORKS
2387,399,21064,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2388,399,21064,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2389,400,3213,1,DATA SECURITY,DATA SECURITY
2390,400,3213,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2391,400,3213,0,Computing Algorithms,Computing Algorithms
2392,400,3213,3,NEURAL NETWORKS,NEURAL NETWORKS
2393,400,3213,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2394,401,18402,1,DATA SECURITY,DATA SECURITY
2395,401,18402,0,Computing Algorithms,Computing Algorithms
2396,401,18402,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2397,401,18402,3,NEURAL NETWORKS,NEURAL NETWORKS
2398,401,18402,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2399,402,31757,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2400,402,31757,1,DATA SECURITY,DATA SECURITY
2401,402,31757,3,NEURAL NETWORKS,NEURAL NETWORKS
2402,402,31757,0,Computing Algorithms,Computing Algorithms
2403,402,31757,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2404,403,24731,0,Computing Algorithms,Computing Algorithms
2405,403,24731,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2406,403,24731,3,NEURAL NETWORKS,NEURAL NETWORKS
2407,403,24731,1,DATA SECURITY,DATA SECURITY
2408,403,24731,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2409,404,30384,1,DATA SECURITY,DATA SECURITY
2410,404,30384,0,Computing Algorithms,Computing Algorithms
2411,404,30384,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2412,404,30384,3,NEURAL NETWORKS,NEURAL NETWORKS
2413,404,30384,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2414,405,5338,1,DATA SECURITY,DATA SECURITY
2415,405,5338,0,Computing Algorithms,Computing Algorithms
2416,405,5338,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2417,405,5338,3,NEURAL NETWORKS,NEURAL NETWORKS
2418,406,13078,0,Computing Algorithms,Computing Algorithms
2419,406,13078,1,DATA SECURITY,DATA SECURITY
2420,406,13078,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2421,406,13078,3,NEURAL NETWORKS,NEURAL NETWORKS
2422,406,13078,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2423,407,13524,1,DATA SECURITY,DATA SECURITY
2424,407,13524,0,Computing Algorithms,Computing Algorithms
2425,407,13524,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2426,407,13524,3,NEURAL NETWORKS,NEURAL NETWORKS
2427,407,13524,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2428,408,2229,3,NEURAL NETWORKS,NEURAL NETWORKS
2431,408,2229,1,DATA SECURITY,DATA SECURITY
2432,408,2229,0,Computing Algorithms,Computing Algorithms
2433,408,2229,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2434,409,14709,0,Computing Algorithms,Computing Algorithms
2435,409,14709,1,DATA SECURITY,DATA SECURITY
2436,409,14709,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2437,409,14709,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2440,409,14709,3,NEURAL NETWORKS,NEURAL NETWORKS
2441,409,14709,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2443,410,1643,1,DATA SECURITY,DATA SECURITY
2444,410,1643,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2445,410,1643,3,NEURAL NETWORKS,NEURAL NETWORKS
2446,410,1643,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2449,410,1643,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2450,411,2576,1,DATA SECURITY,DATA SECURITY
2451,411,2576,0,Computing Algorithms,Computing Algorithms
2452,411,2576,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2453,411,2576,3,NEURAL NETWORKS,NEURAL NETWORKS
2454,412,219,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2455,412,219,0,Computing Algorithms,Computing Algorithms
2456,412,219,1,DATA SECURITY,DATA SECURITY
2457,412,219,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2460,412,219,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2461,413,16332,1,DATA SECURITY,DATA SECURITY
2462,413,16332,3,NEURAL NETWORKS,NEURAL NETWORKS
2465,413,16332,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2466,413,16332,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2467,414,23129,1,DATA SECURITY,DATA SECURITY
2468,414,23129,3,NEURAL NETWORKS,NEURAL NETWORKS
2469,414,23129,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2470,414,23129,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2471,414,23129,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2472,415,32054,1,DATA SECURITY,DATA SECURITY
2473,415,32054,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2474,415,32054,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2475,415,32054,3,NEURAL NETWORKS,NEURAL NETWORKS
2476,415,32054,0,Computing Algorithms,Computing Algorithms
2477,416,23184,0,Computing Algorithms,Computing Algorithms
2478,416,23184,1,DATA SECURITY,DATA SECURITY
2479,416,23184,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2480,416,23184,3,NEURAL NETWORKS,NEURAL NETWORKS
2481,416,23184,17,INTERNETWORK PROGRAMMING,INTERNETWORK PROGRAMMING
2482,417,29553,0,Computing Algorithms,Computing Algorithms
2483,417,29553,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2484,417,29553,16,COMPUTER SYSTEMS ENGINEERING,COMPUTER SYSTEMS ENGINEERING
2485,417,29553,5,Modelling & Simulation,Modelling & Simulation
2486,417,29553,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2489,418,18664,1,DATA SECURITY,DATA SECURITY
2490,418,18664,0,Computing Algorithms,Computing Algorithms
2491,418,18664,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
2492,418,18664,14,Web Engineering,Web Engineering
2493,418,18664,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2494,418,18664,3,NEURAL NETWORKS,NEURAL NETWORKS
2495,419,29275,14,Web Engineering,Web Engineering
2496,419,29275,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
2497,419,29275,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2500,419,29275,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2503,419,29275,1,DATA SECURITY,DATA SECURITY
2509,419,29275,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2512,420,18171,1,DATA SECURITY,DATA SECURITY
2513,420,18171,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2514,420,18171,14,Web Engineering,Web Engineering
2515,420,18171,0,Computing Algorithms,Computing Algorithms
2516,420,18171,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2517,420,18171,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2518,421,23142,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2519,421,23142,3,NEURAL NETWORKS,NEURAL NETWORKS
2522,421,23142,14,Web Engineering,Web Engineering
2523,421,23142,0,Computing Algorithms,Computing Algorithms
2524,421,23142,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2525,422,27609,14,Web Engineering,Web Engineering
2526,422,27609,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2527,422,27609,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2528,422,27609,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
2529,423,14131,5,Modelling & Simulation,Modelling & Simulation
2530,423,14131,1,DATA SECURITY,DATA SECURITY
2533,423,14131,14,Web Engineering,Web Engineering
2534,423,14131,12,Mobile Applications,Mobile Applications
2535,423,14131,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2536,424,11584,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
2537,424,11584,3,NEURAL NETWORKS,NEURAL NETWORKS
2540,424,11584,14,Web Engineering,Web Engineering
2541,424,11584,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2542,424,11584,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2543,424,11584,1,DATA SECURITY,DATA SECURITY
2544,425,26948,14,Web Engineering,Web Engineering
2545,425,26948,1,DATA SECURITY,DATA SECURITY
2548,425,26948,0,Computing Algorithms,Computing Algorithms
2549,425,26948,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
2550,425,26948,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2553,425,26948,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
2554,426,1842,14,Web Engineering,Web Engineering
2555,426,1842,1,DATA SECURITY,DATA SECURITY
2556,426,1842,8,ASSEMBLY language,ASSEMBLY language
2557,426,1842,3,NEURAL NETWORKS,NEURAL NETWORKS
2560,427,576,0,Computing Algorithms,Computing Algorithms
2561,427,576,3,NEURAL NETWORKS,NEURAL NETWORKS
2562,427,576,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2563,427,576,1,DATA SECURITY,DATA SECURITY
2564,427,576,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2565,428,11492,3,NEURAL NETWORKS,NEURAL NETWORKS
2566,428,11492,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2567,428,11492,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2568,428,11492,0,Computing Algorithms,Computing Algorithms
2569,428,11492,1,DATA SECURITY,DATA SECURITY
2570,429,2438,1,DATA SECURITY,DATA SECURITY
2571,429,2438,3,NEURAL NETWORKS,NEURAL NETWORKS
2572,429,2438,0,Computing Algorithms,Computing Algorithms
2573,429,2438,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2574,430,1778,3,NEURAL NETWORKS,NEURAL NETWORKS
2575,430,1778,0,Computing Algorithms,Computing Algorithms
2576,430,1778,1,DATA SECURITY,DATA SECURITY
2577,430,1778,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2578,430,1778,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2579,430,1778,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2580,431,19932,14,Web Engineering,Web Engineering
2581,431,19932,3,NEURAL NETWORKS,NEURAL NETWORKS
2582,431,19932,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
2583,431,19932,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
2584,431,19932,0,Computing Algorithms,Computing Algorithms
2585,431,19932,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
2586,432,20372,14,Web Engineering,Web Engineering
2587,432,20372,1,DATA SECURITY,DATA SECURITY
2588,432,20372,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
